TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Encoded,Target
309.77,67.0,137.0,1.0,4378.14,1426,1
724.18,41.0,134.0,1.0,10922.78,2022,1
124.98000000000002,24.0,78.0,1.0,642.0,767,0
487.32,52.0,164.0,1.0,7707.96,1796,1
635.91,46.0,78.0,1.0,13267.09,1957,1
205.65,62.0,144.0,1.0,3582.16,1081,0
39.40999999999997,25.0,132.0,1.0,921.9099999999999,277,2
254.0,35.0,63.0,1.0,5788.53,1247,0
436.8,36.0,213.0,1.0,4515.43,1727,1
224.73,76.0,63.0,1.0,7551.89,1158,0
752.69,65.0,115.0,1.0,14489.69,2046,1
78.5,31.0,41.0,1.0,13991.5,526,2
50.0,53.0,87.0,1.0,185.8699999999999,336,2
132.42,18.0,164.0,1.0,726.3900000000003,798,0
83.15999999999997,61.0,177.0,1.0,3065.87,555,2
149.02,46.0,176.0,1.0,9379.72,875,0
74.26999999999998,59.0,148.0,1.0,13696.61,496,2
876.57,62.0,118.0,1.0,3743.63,2120,1
615.58,42.0,133.0,1.0,14343.0,1942,1
643.03,36.0,52.0,1.0,2882.16,1969,1
7.949999999999989,79.0,65.0,1.0,5631.2,47,2
270.92,77.0,143.0,1.0,4574.43,1301,0
499.48,24.0,133.0,1.0,1242.62,1814,1
841.5,25.0,287.0,1.0,352.3100000000004,2101,1
138.81999999999996,77.0,53.0,1.0,3100.2200000000003,833,0
231.46,60.0,83.0,1.0,4707.24,1177,0
292.08,72.0,32.0,1.0,7950.48,1360,0
63.98000000000002,54.0,258.0,1.0,7954.12,434,2
235.21,67.0,74.0,1.0,5946.61,1192,0
201.73,57.0,78.0,1.0,6650.71,1070,0
161.31,28.0,13.0,1.0,1268.67,914,0
18.410000000000025,53.0,168.0,1.0,8287.54,127,2
471.75,34.0,41.0,1.0,12948.5,1774,1
290.02,55.0,246.0,1.0,4746.71,1353,0
48.05000000000001,27.0,38.0,1.0,5334.97,325,2
359.42,55.0,30.0,1.0,1765.4499999999998,1557,1
32.90999999999997,19.0,255.0,1.0,427.3000000000002,228,2
3.8000000000000114,67.0,140.0,1.0,6285.39,18,2
31.810000000000002,51.0,149.0,1.0,1406.6,225,2
220.2,28.0,102.0,1.0,1075.15,1140,0
476.03,77.0,99.0,1.0,5958.34,1782,1
141.91,23.0,49.0,1.0,791.9700000000003,846,0
95.82999999999998,27.0,91.0,1.0,1726.4,616,2
51.150000000000006,46.0,199.0,1.0,8992.25,349,2
50.75,62.0,185.0,1.0,8271.47,344,2
185.07,22.0,159.0,1.0,636.4200000000001,1010,0
293.54,40.0,45.0,1.0,2290.1,1364,0
285.26,28.0,93.0,1.0,167.72000000000025,1339,0
129.48,31.0,179.0,1.0,7581.7,785,0
743.03,50.0,174.0,1.0,4111.38,2039,1
297.86,28.0,96.0,1.0,1680.1400000000003,1381,0
231.92,66.0,12.0,1.0,5715.08,1181,0
295.82,47.0,46.0,1.0,5897.73,1373,0
302.86,55.0,275.0,1.0,5239.24,1399,0
81.07999999999998,58.0,56.0,1.0,7788.91,545,2
775.6,79.0,158.0,1.0,3898.64,2065,1
211.91,20.0,181.0,1.0,927.4700000000003,1105,0
17.20999999999998,23.0,219.0,1.0,914.1599999999999,114,2
124.22,23.0,172.0,1.0,9695.04,760,0
38.370000000000005,63.0,135.0,1.0,8647.04,270,2
269.79,52.0,17.0,1.0,1292.1,1294,0
605.42,21.0,33.0,1.0,392.34000000000015,1932,1
29.189999999999998,58.0,41.0,1.0,12059.85,208,2
701.7,61.0,64.0,1.0,6643.24,2006,1
862.34,57.0,72.0,1.0,9903.48,2112,1
410.97,22.0,45.0,1.0,151.42000000000007,1665,1
36.97000000000003,41.0,79.0,1.0,2850.92,261,2
137.59,30.0,95.0,1.0,10679.67,824,0
168.11,51.0,12.0,1.0,10652.13,943,0
430.98,24.0,93.0,1.0,569.25,1709,1
13.870000000000005,24.0,20.0,1.0,954.8299999999999,90,2
302.82,36.0,175.0,1.0,9384.54,1398,0
406.81,66.0,84.0,1.0,1968.3599999999997,1657,1
256.3,53.0,172.0,1.0,4203.05,1257,0
80.95999999999998,19.0,97.0,1.0,959.9400000000005,543,2
95.78,22.0,27.0,1.0,271.6400000000003,615,2
379.54,41.0,118.0,1.0,12571.76,1607,1
903.19,22.0,65.0,1.0,8627.08,2133,1
847.45,28.0,175.0,1.0,422.3199999999997,2104,1
295.18,66.0,31.0,1.0,12961.53,1370,0
18.45999999999998,68.0,213.0,1.0,6381.6,128,2
603.23,28.0,48.0,1.0,117.97999999999956,1929,1
54.5,57.0,147.0,1.0,1715.2200000000003,372,2
414.77,29.0,274.0,1.0,5599.81,1671,1
886.19,61.0,69.0,1.0,7904.24,2128,1
440.03,49.0,88.0,1.0,1490.44,1731,1
76.38999999999999,18.0,219.0,1.0,5976.0,512,2
595.91,19.0,162.0,1.0,1673.7600000000002,1924,1
6.029999999999973,76.0,70.0,1.0,3290.72,36,2
249.34,26.0,197.0,1.0,3030.97,1236,0
421.52,20.0,67.0,1.0,369.8599999999997,1683,1
189.76999999999998,58.0,24.0,1.0,6570.36,1027,0
73.19,76.0,213.0,1.0,2264.98,486,2
188.13,75.0,198.0,1.0,5029.87,1019,0
30.519999999999982,62.0,122.0,1.0,12327.74,218,2
170.24,62.0,133.0,1.0,5172.99,951,0
56.620000000000005,54.0,121.0,1.0,8981.1,393,2
53.139999999999986,34.0,70.0,1.0,7915.0,361,2
587.23,27.0,144.0,1.0,500.84000000000015,1914,1
21.269999999999982,62.0,114.0,1.0,7392.79,148,2
76.01999999999998,34.0,189.0,1.0,14765.41,509,2
155.51,68.0,15.0,1.0,5360.19,897,0
135.14999999999998,72.0,50.0,1.0,5878.14,809,0
39.48000000000002,56.0,38.0,1.0,5889.51,278,2
451.68,33.0,15.0,1.0,4381.54,1749,1
355.0,26.0,33.0,1.0,185.47000000000025,1552,1
427.69,43.0,236.0,1.0,2443.54,1700,1
254.86,23.0,102.0,1.0,699.8999999999996,1251,0
19.480000000000018,27.0,114.0,1.0,4739.59,132,2
190.17,49.0,265.0,1.0,12893.85,1029,0
206.63,59.0,128.0,1.0,7626.53,1085,0
93.22,52.0,52.0,1.0,1014.6300000000001,602,2
547.98,28.0,171.0,1.0,1358.54,1876,1
641.06,23.0,25.0,1.0,1602.13,1964,1
836.45,61.0,63.0,1.0,1731.8900000000003,2096,1
189.45,53.0,62.0,1.0,12578.75,1025,0
91.84,67.0,80.0,1.0,1712.4099999999999,594,2
609.52,78.0,169.0,1.0,3485.03,1937,1
859.3,78.0,68.0,1.0,1146.7799999999997,2111,1
100.00999999999999,50.0,63.0,1.0,6393.12,642,2
28.779999999999973,40.0,51.0,1.0,680.5500000000002,207,2
111.07999999999996,70.0,83.0,1.0,7037.34,691,2
52.22999999999999,28.0,96.0,1.0,105.01000000000022,356,2
78.62,32.0,52.0,1.0,1360.85,527,2
47.78999999999999,25.0,37.0,1.0,1649.92,324,2
333.97,52.0,45.0,1.0,5237.36,1494,1
30.870000000000005,33.0,295.0,1.0,14348.65,219,2
710.43,67.0,115.0,1.0,5625.55,2012,1
220.23,41.0,48.0,1.0,3438.02,1141,0
27.279999999999973,29.0,96.0,1.0,10668.24,194,2
101.51999999999998,49.0,98.0,1.0,2018.9,657,2
162.65,59.0,147.0,1.0,9500.95,920,0
10.519999999999982,55.0,30.0,1.0,2472.99,62,2
270.72,38.0,37.0,1.0,6522.47,1300,0
247.58,39.0,152.0,1.0,778.7399999999998,1230,0
359.65,25.0,289.0,1.0,219.52999999999975,1559,1
109.91,38.0,90.0,1.0,12896.06,685,2
215.72,30.0,137.0,1.0,8697.11,1124,0
490.76,66.0,156.0,1.0,6414.11,1800,1
224.28,64.0,68.0,1.0,5767.51,1157,0
608.79,55.0,157.0,1.0,2991.17,1935,1
840.16,20.0,68.0,1.0,1236.7600000000002,2099,1
203.34,60.0,66.0,1.0,13586.99,1075,0
90.88,26.0,284.0,1.0,7117.35,586,2
60.110000000000014,61.0,122.0,1.0,7235.87,414,2
393.92,72.0,47.0,1.0,7318.64,1643,1
19.389999999999986,43.0,45.0,1.0,9847.6,131,2
557.41,80.0,49.0,1.0,2968.75,1884,1
57.06999999999999,31.0,99.0,1.0,9323.71,398,2
395.27,18.0,167.0,1.0,1764.08,1645,1
289.05,75.0,116.0,1.0,5683.49,1351,0
46.110000000000014,33.0,233.0,1.0,5225.73,310,2
335.5,63.0,47.0,1.0,6445.4,1498,1
388.07,24.0,68.0,1.0,289.71000000000004,1623,1
520.86,51.0,66.0,1.0,9200.74,1847,1
787.4100000000001,25.0,39.0,1.0,300.8699999999999,2072,1
31.69999999999999,48.0,121.0,1.0,743.8999999999996,224,2
22.30000000000001,21.0,90.0,1.0,1200.3500000000004,157,2
203.12,56.0,181.0,1.0,1562.3900000000003,1074,0
315.94,49.0,172.0,1.0,7719.71,1437,1
0.2599999999999909,20.0,173.0,1.0,1833.67,0,2
210.77,71.0,161.0,1.0,5396.65,1099,0
406.65,57.0,107.0,1.0,12995.7,1656,1
422.9,40.0,111.0,1.0,7616.43,1688,1
20.620000000000005,35.0,225.0,1.0,12500.8,143,2
174.39,19.0,36.0,1.0,1127.08,971,0
7.860000000000014,76.0,91.0,1.0,3621.98,46,2
54.849999999999994,58.0,40.0,1.0,2727.45,377,2
16.55000000000001,26.0,159.0,1.0,6089.79,108,2
91.32,58.0,77.0,1.0,2618.1,589,2
49.620000000000005,55.0,111.0,1.0,3841.42,333,2
487.16,28.0,84.0,1.0,321.21000000000004,1795,1
405.6,37.0,44.0,1.0,9754.73,1653,1
512.95,57.0,143.0,1.0,9584.52,1838,1
345.94,31.0,163.0,1.0,7624.56,1524,1
356.56,47.0,52.0,1.0,2485.73,1554,1
10.310000000000002,36.0,280.0,1.0,2137.9,61,2
211.69,30.0,111.0,1.0,6412.85,1103,0
221.49,23.0,196.0,1.0,707.25,1148,0
278.23,48.0,83.0,1.0,8300.54,1319,0
116.88,45.0,263.0,1.0,7717.34,723,0
328.77,39.0,247.0,1.0,6967.03,1473,1
77.53,54.0,55.0,1.0,5158.6,518,2
421.74,67.0,103.0,1.0,12031.14,1685,1
313.69,73.0,152.0,1.0,7093.68,1431,1
411.72,29.0,153.0,1.0,8539.86,1668,1
508.73,59.0,89.0,1.0,7640.57,1833,1
153.08,24.0,201.0,1.0,1292.21,889,0
23.00999999999999,63.0,166.0,1.0,5958.75,165,2
69.28000000000003,25.0,129.0,1.0,708.7399999999998,466,2
51.25,28.0,66.0,1.0,1744.4,352,2
407.65,25.0,263.0,1.0,273.77999999999975,1658,1
459.25,25.0,59.0,1.0,130.76000000000022,1759,1
301.56,49.0,118.0,1.0,10389.6,1393,0
17.670000000000016,63.0,91.0,1.0,1048.1800000000007,118,2
5.2900000000000205,32.0,132.0,1.0,12896.68,29,2
401.37,43.0,251.0,1.0,8208.54,1652,1
145.4,38.0,24.0,1.0,5244.49,858,0
556.34,37.0,46.0,1.0,11935.14,1882,1
34.31,24.0,251.0,1.0,1484.7600000000002,241,2
780.5899999999999,23.0,145.0,1.0,6513.34,2070,1
282.65,35.0,161.0,1.0,13801.15,1331,0
305.27,68.0,147.0,1.0,12958.65,1409,0
185.81,32.0,116.0,1.0,9588.71,1013,0
66.00999999999999,49.0,179.0,1.0,3475.99,447,2
447.95,29.0,75.0,1.0,7544.4,1745,1
279.3,19.0,48.0,1.0,1193.6099999999992,1322,0
611.1500000000001,27.0,121.0,1.0,892.8299999999999,1938,1
275.2,54.0,81.0,1.0,1230.12,1306,0
427.79,18.0,189.0,1.0,1479.67,1701,1
469.13,54.0,139.0,1.0,1265.2799999999997,1770,1
102.81000000000003,76.0,47.0,1.0,3228.87,660,2
22.610000000000014,19.0,145.0,1.0,1111.6700000000005,161,2
68.28,56.0,293.0,1.0,3213.16,462,2
33.64999999999998,63.0,146.0,1.0,12719.93,234,2
362.68,63.0,137.0,1.0,2040.77,1567,1
73.23000000000002,20.0,172.0,1.0,1309.85,487,2
654.49,25.0,104.0,1.0,164.60999999999967,1980,1
18.560000000000002,49.0,161.0,1.0,4230.37,129,2
389.05,27.0,41.0,1.0,761.0,1629,1
66.91,39.0,85.0,1.0,871.1000000000004,453,2
335.48,45.0,155.0,1.0,3023.16,1497,1
38.139999999999986,19.0,174.0,1.0,1119.21,268,2
360.02,68.0,68.0,1.0,6400.59,1560,1
567.71,63.0,80.0,1.0,13884.24,1890,1
218.19,19.0,185.0,1.0,620.8299999999999,1133,0
209.99,19.0,40.0,1.0,1938.0100000000002,1097,0
11.019999999999982,19.0,280.0,1.0,964.79,67,2
83.43,56.0,109.0,1.0,1870.1599999999999,558,2
344.97,34.0,106.0,1.0,5577.94,1518,1
172.29,36.0,283.0,1.0,8700.8,961,0
195.54,60.0,255.0,1.0,2794.66,1045,0
101.23000000000002,45.0,87.0,1.0,6169.71,652,2
180.46,25.0,34.0,1.0,831.75,995,0
692.55,53.0,109.0,1.0,2451.56,2002,1
147.31,34.0,92.0,1.0,13625.52,864,0
107.48000000000002,20.0,103.0,1.0,1379.3900000000003,681,2
81.50999999999999,25.0,97.0,1.0,865.4899999999998,550,2
365.48,76.0,216.0,1.0,7147.4,1575,1
491.1,35.0,125.0,1.0,7833.85,1802,1
452.8,80.0,151.0,1.0,4840.67,1751,1
645.04,70.0,78.0,1.0,7361.47,1974,1
169.28,45.0,114.0,1.0,5128.44,947,0
88.42000000000002,62.0,91.0,1.0,12381.45,583,2
155.53,29.0,66.0,1.0,4008.05,898,0
39.24000000000001,77.0,106.0,1.0,6462.41,275,2
78.76999999999998,48.0,50.0,1.0,6470.57,528,2
26.5,48.0,179.0,1.0,4854.83,188,2
83.62,48.0,146.0,1.0,12652.22,560,2
142.78,68.0,150.0,1.0,11705.88,850,0
55.99000000000001,35.0,95.0,1.0,932.6099999999997,384,2
774.48,61.0,31.0,1.0,11613.58,2063,1
105.37000000000003,25.0,160.0,1.0,1068.5500000000002,669,2
118.82999999999998,28.0,295.0,1.0,1616.3000000000002,734,0
46.22000000000003,23.0,217.0,1.0,471.27999999999975,312,2
659.71,21.0,148.0,1.0,106.85999999999967,1983,1
377.97,72.0,160.0,1.0,2457.1,1603,1
114.1,69.0,148.0,1.0,5882.12,707,0
11.300000000000011,55.0,41.0,1.0,1938.9899999999998,71,2
95.5,57.0,17.0,1.0,4079.09,612,2
130.93,28.0,149.0,1.0,860.1199999999999,790,0
272.97,68.0,174.0,1.0,7811.31,1303,0
73.35,24.0,47.0,1.0,1181.8400000000001,489,2
29.939999999999998,58.0,243.0,1.0,10915.54,215,2
50.52000000000001,20.0,140.0,1.0,1121.1900000000005,343,2
820.46,53.0,243.0,1.0,5621.86,2091,1
153.07,56.0,116.0,1.0,8873.43,888,0
52.93999999999997,41.0,146.0,1.0,6990.92,359,2
384.41,60.0,65.0,1.0,7831.56,1617,1
235.42,51.0,175.0,1.0,6173.23,1195,0
114.23000000000002,56.0,64.0,1.0,9523.72,709,0
12.620000000000005,33.0,61.00000000000001,1.0,6420.47,82,2
373.52,35.0,235.0,1.0,6430.41,1590,1
336.05,28.0,164.0,1.0,1635.0500000000002,1502,1
366.93,66.0,33.0,1.0,6697.79,1578,1
112.27000000000001,58.0,102.0,1.0,7369.89,700,2
494.96,40.0,132.0,1.0,6903.68,1810,1
561.58,65.0,23.0,1.0,11748.86,1888,1
440.94,42.0,148.0,1.0,7303.23,1733,1
71.9,29.0,51.0,1.0,10619.35,478,2
256.66,54.0,137.0,1.0,1794.5,1259,0
166.55,59.0,99.0,1.0,12970.21,935,0
276.26,56.0,143.0,1.0,120.89000000000033,1314,0
35.45999999999998,67.0,164.0,1.0,5692.31,246,2
38.139999999999986,50.0,165.0,1.0,9879.87,268,2
506.26,64.0,86.0,1.0,6266.65,1827,1
736.32,31.0,27.999999999999986,1.0,14268.95,2029,1
389.43,52.0,151.0,1.0,6449.83,1630,1
25.579999999999984,60.0,166.0,1.0,6741.41,181,2
446.1,25.0,243.0,1.0,1008.4400000000005,1741,1
147.73999999999998,23.0,15.0,1.0,1711.7799999999997,868,0
46.22999999999999,77.0,282.0,1.0,5107.75,313,2
265.37,33.0,77.0,1.0,5229.95,1284,0
342.57,20.0,91.0,1.0,339.15999999999985,1513,1
417.26,32.0,45.0,1.0,10442.48,1676,1
33.629999999999995,63.0,76.0,1.0,4324.4,233,2
64.57999999999998,55.0,173.0,1.0,6292.29,439,2
23.230000000000018,21.0,122.0,1.0,269.0100000000002,167,2
285.49,53.0,109.0,1.0,6366.84,1340,0
71.87,22.0,258.0,1.0,1839.1,477,2
308.8,53.0,41.0,1.0,3966.54,1422,1
288.43,66.0,72.0,1.0,4577.09,1348,0
147.46,65.0,205.0,1.0,7458.03,866,0
214.15,32.0,217.0,1.0,6397.29,1117,0
170.36,30.0,118.0,1.0,6034.73,953,0
736.53,55.0,120.0,1.0,9826.26,2030,1
213.42,45.0,17.0,1.0,3736.38,1114,0
94.09,27.0,203.0,1.0,646.8500000000004,607,2
91.23000000000005,72.0,86.0,1.0,6385.12,588,2
263.92,57.0,233.0,1.0,4161.71,1282,0
77.49999999999997,51.0,201.0,1.0,11079.77,517,2
3.6499999999999773,69.0,146.0,1.0,10017.11,17,2
43.879999999999995,26.0,251.0,1.0,1644.0900000000001,303,2
224.79,18.0,129.0,1.0,528.3800000000001,1159,0
64.30000000000001,55.0,67.0,1.0,7530.3,437,2
111.79000000000002,62.0,49.0,1.0,10887.59,697,2
613.7,61.0,37.0,1.0,7307.11,1940,1
170.45,60.0,199.0,1.0,2284.41,954,0
344.27,22.0,123.0,1.0,1918.3599999999997,1516,1
872.72,22.0,288.0,1.0,503.0100000000002,2118,1
292.95,37.0,56.0,1.0,1216.9099999999999,1363,0
28.439999999999998,18.0,243.0,1.0,1071.04,202,2
209.02,21.0,74.0,1.0,187.89999999999964,1094,0
20.05000000000001,72.0,171.0,1.0,7145.67,135,2
175.02,28.0,71.0,1.0,1493.88,972,0
89.5,41.0,134.0,1.0,8658.95,585,2
69.95999999999998,28.0,31.0,1.0,164.1199999999999,470,2
376.78,21.0,88.0,1.0,841.6499999999996,1597,1
148.53999999999996,71.0,107.0,1.0,5677.05,872,0
388.77,26.0,30.0,1.0,1658.4899999999998,1627,1
100.38000000000002,63.0,49.0,1.0,10171.68,644,2
137.23,64.0,63.0,1.0,13847.99,819,0
870.3,51.0,229.0,1.0,3688.98,2116,1
458.94,52.0,180.0,1.0,5619.95,1758,1
327.35,20.0,175.0,1.0,342.0799999999999,1467,1
757.15,53.0,38.0,1.0,4702.86,2049,1
47.22999999999999,73.0,160.0,1.0,6659.81,319,2
239.41,42.0,248.0,1.0,7860.65,1206,0
170.97,26.0,292.0,1.0,1265.27,957,0
659.15,22.0,204.0,1.0,1241.5900000000001,1982,1
31.529999999999973,25.0,283.0,1.0,874.9300000000003,223,2
111.66,48.0,140.0,1.0,5716.72,696,2
250.01,62.0,88.0,1.0,1541.48,1238,0
554.15,49.0,108.0,1.0,14817.22,1878,1
598.66,32.0,222.0,1.0,2587.11,1925,1
28.379999999999995,55.0,98.0,1.0,173.69999999999982,201,2
16.80000000000001,49.0,94.0,1.0,11847.07,111,2
896.79,33.0,168.0,1.0,11146.74,2132,1
159.0,49.0,38.0,1.0,369.78999999999996,911,0
56.31,75.0,195.0,1.0,6396.08,390,2
203.99,52.0,215.0,1.0,4840.31,1077,0
50.99000000000001,29.0,76.0,1.0,1334.6,347,2
101.28,32.0,75.0,1.0,2774.35,653,2
299.92,27.0,122.0,1.0,1368.0,1386,0
77.54000000000002,67.0,73.0,1.0,4536.38,519,2
18.350000000000023,21.0,78.0,1.0,1293.3900000000003,126,2
732.53,26.0,116.0,1.0,441.53999999999996,2027,1
65.11000000000001,34.0,150.0,1.0,8485.14,444,2
67.07,24.0,56.0,1.0,999.6199999999999,454,2
137.48,55.0,47.0,1.0,14273.42,821,0
398.36,22.0,56.0,1.0,1863.6999999999998,1648,1
469.46,20.0,149.0,1.0,8640.56,1771,1
37.579999999999984,57.0,182.0,1.0,259.4399999999996,264,2
160.24,31.0,15.0,1.0,5526.97,913,0
315.39,23.0,93.0,1.0,929.6000000000004,1436,1
165.91,26.0,84.0,1.0,587.1199999999999,932,0
211.36,47.0,194.0,1.0,4760.34,1102,0
241.45,26.0,158.0,1.0,1594.04,1213,0
23.24000000000001,68.0,129.0,1.0,13777.79,168,2
70.87999999999997,74.0,176.0,1.0,1794.65,474,2
314.52,80.0,229.0,1.0,7071.32,1433,1
181.81,78.0,122.0,1.0,7525.73,997,0
854.64,56.0,118.0,1.0,2989.25,2106,1
261.19,64.0,52.0,1.0,7620.6,1273,0
220.68,71.0,217.0,1.0,5549.2,1144,0
11.860000000000014,31.0,129.0,1.0,6782.61,75,2
122.65,28.0,41.0,1.0,1968.5100000000002,753,0
395.16,56.0,17.0,1.0,5340.73,1644,1
704.69,51.0,150.0,1.0,3267.84,2009,1
369.89,69.0,69.0,1.0,6941.47,1582,1
10.920000000000016,67.0,268.0,1.0,7567.2,65,2
199.14,31.0,36.0,1.0,7001.25,1057,0
109.43,70.0,140.0,1.0,1983.65,684,2
304.15,20.0,40.0,1.0,686.9099999999999,1401,0
620.54,28.0,98.0,1.0,213.35999999999967,1945,1
757.79,22.0,117.0,1.0,1443.02,2051,1
122.81,52.0,12.0,1.0,8450.84,754,0
96.25,61.0,171.0,1.0,7996.7,617,2
142.55,67.0,97.0,1.0,1262.6800000000003,848,0
35.94,23.0,141.0,1.0,1697.2799999999997,250,2
24.860000000000014,58.0,292.0,1.0,2591.65,176,2
103.07999999999998,60.0,109.0,1.0,12002.16,661,2
116.26999999999998,57.0,94.0,1.0,8726.92,718,0
50.900000000000034,28.0,150.0,1.0,1277.6999999999998,346,2
206.84,20.0,154.0,1.0,454.65999999999985,1086,0
37.39999999999998,20.0,84.0,1.0,1519.5100000000002,262,2
154.21,46.0,75.0,1.0,8045.77,893,0
199.37,24.0,79.0,1.0,1331.3000000000002,1059,0
18.230000000000018,56.0,27.999999999999986,1.0,8422.2,123,2
398.7,47.0,276.0,1.0,7987.74,1649,1
378.2,40.0,167.0,1.0,7372.81,1604,1
124.74000000000001,49.0,33.0,1.0,2987.97,764,0
17.100000000000023,53.0,101.0,1.0,1619.54,113,2
287.05,22.0,212.0,1.0,1204.6500000000005,1343,0
874.72,28.0,173.0,1.0,4630.58,2119,1
40.120000000000005,36.0,269.0,1.0,14304.38,282,2
125.0,49.0,177.0,1.0,3215.76,768,0
348.44,24.0,147.0,1.0,1022.9399999999996,1533,1
128.4,69.0,31.0,1.0,2610.64,783,0
320.93,55.0,178.0,1.0,9451.66,1454,1
1.4100000000000819,53.0,278.0,1.0,1244.17,7,2
50.52000000000001,54.0,293.0,1.0,12815.24,343,2
383.95,31.0,143.0,1.0,9933.56,1614,1
12.939999999999998,23.0,158.0,1.0,921.2299999999996,84,2
329.75,56.0,211.0,1.0,6009.43,1477,1
40.79000000000002,18.0,80.0,1.0,1769.33,286,2
99.25,63.0,93.0,1.0,2570.34,637,2
150.6,69.0,59.0,1.0,3240.14,880,0
29.5,73.0,129.0,1.0,1229.3199999999997,212,2
54.34,65.0,46.0,1.0,8019.89,370,2
18.25,53.0,18.0,1.0,14328.29,124,2
633.87,27.0,175.0,1.0,330.15999999999985,1954,1
81.15,19.0,114.0,1.0,1595.2600000000002,547,2
83.94999999999999,75.0,170.0,1.0,7413.18,562,2
410.4,61.0,78.0,1.0,2563.91,1664,1
172.68,33.0,17.0,1.0,10724.95,963,0
139.87999999999997,34.0,162.0,1.0,2969.71,841,0
165.55,28.0,115.0,1.0,761.7799999999997,930,0
285.69,63.0,35.0,1.0,2552.54,1341,0
532.4,22.0,149.0,1.0,1033.73,1857,1
293.85,25.0,144.0,1.0,1919.9700000000003,1365,0
27.939999999999998,79.0,120.0,1.0,1893.44,199,2
270.36,25.0,37.0,1.0,1783.04,1296,0
506.03,21.0,21.0,1.0,1123.8900000000008,1825,1
206.95,22.0,31.0,1.0,1817.65,1087,0
350.96,63.0,167.0,1.0,5463.94,1543,1
261.63,20.0,150.0,1.0,477.02999999999975,1275,0
46.120000000000005,59.0,30.0,1.0,8874.01,311,2
27.25,63.0,92.0,1.0,5365.2,193,2
331.66,76.0,145.0,1.0,7216.3,1483,1
667.95,62.0,253.0,1.0,13558.56,1988,1
49.84000000000003,49.0,146.0,1.0,7872.04,335,2
556.04,72.0,27.0,1.0,5200.04,1881,1
88.06,18.0,288.0,1.0,1779.85,579,2
745.95,58.0,127.0,1.0,13264.14,2043,1
67.25,19.0,157.0,1.0,467.39999999999964,457,2
93.62999999999997,29.0,141.0,1.0,9873.62,605,2
74.11000000000001,22.0,49.0,1.0,1257.9,495,2
41.129999999999995,77.0,58.0,1.0,6067.54,289,2
192.02000000000004,79.0,154.0,1.0,5169.07,1033,0
291.27,77.0,121.0,1.0,6878.86,1356,0
296.46,23.0,136.0,1.0,558.9899999999998,1376,0
341.84,27.0,89.0,1.0,1400.04,1510,1
98.41,27.0,48.0,1.0,912.71,627,2
27.50999999999999,40.0,103.0,1.0,13645.63,196,2
207.71,25.0,63.0,1.0,570.1000000000004,1090,0
25.769999999999982,45.0,277.0,1.0,11749.77,182,2
127.57,52.0,75.0,1.0,6118.2,780,0
392.05,60.0,172.0,1.0,4383.69,1639,1
521.01,41.0,73.0,1.0,4004.55,1848,1
849.76,25.0,269.0,1.0,373.8800000000001,2105,1
172.5,68.0,31.0,1.0,6851.16,962,0
152.34,55.0,115.0,1.0,6853.51,886,0
21.129999999999995,28.0,153.0,1.0,948.6999999999998,145,2
111.55000000000004,46.0,101.0,1.0,12221.17,695,2
321.82,32.0,43.000000000000014,1.0,6500.5,1456,1
148.77,67.0,175.0,1.0,2138.42,873,0
14.079999999999984,57.0,154.0,1.0,3908.65,93,2
566.33,24.0,66.0,1.0,379.8199999999997,1889,1
206.51,51.0,275.0,1.0,3921.74,1084,0
180.94,75.0,57.0,1.0,7659.99,996,0
77.9,21.0,128.0,1.0,664.7200000000003,522,2
318.92,21.0,60.0,1.0,1167.25,1446,1
583.3,59.0,142.0,1.0,5896.01,1905,1
100.68,63.0,139.0,1.0,1123.75,648,2
589.64,62.0,210.0,1.0,2039.4,1918,1
225.93,25.0,199.0,1.0,1864.27,1161,0
651.55,72.0,82.0,1.0,2325.78,1976,1
80.97,38.0,157.0,1.0,5926.31,544,2
191.89,25.0,13.999999999999986,1.0,399.5699999999997,1032,0
304.75,78.0,125.0,1.0,1916.3400000000001,1405,0
201.53,68.0,287.0,1.0,2732.86,1068,0
8.449999999999989,22.0,141.0,1.0,1115.3000000000002,49,2
435.98,30.0,105.0,1.0,7334.08,1724,1
743.24,19.0,109.0,1.0,1024.1900000000005,2040,1
16.269999999999982,57.0,44.0,1.0,10971.32,105,2
290.86,45.0,36.0,1.0,14631.88,1354,0
85.73000000000002,41.0,266.0,1.0,14928.35,571,2
555.71,22.0,73.0,1.0,830.3699999999999,1879,1
40.02999999999997,23.0,200.0,1.0,6408.8,281,2
73.00999999999999,25.0,62.0,1.0,1997.33,485,2
346.12,44.0,12.0,1.0,13084.27,1526,1
252.93,75.0,222.0,1.0,2760.37,1245,0
58.69999999999999,67.0,141.0,1.0,8937.35,405,2
7.560000000000002,40.0,145.0,1.0,8528.72,41,2
540.4,45.0,272.0,1.0,425.77000000000044,1868,1
264.14,64.0,125.0,1.0,8459.26,1283,0
248.15,75.0,202.0,1.0,2649.23,1232,0
24.339999999999975,54.0,110.0,1.0,6659.12,173,2
428.61,66.0,62.0,1.0,11937.04,1703,1
117.66,39.0,126.0,1.0,6794.17,729,0
165.8,60.0,287.0,1.0,2064.76,931,0
289.18,65.0,64.0,1.0,3139.75,1352,0
125.38999999999999,21.0,140.0,1.0,202.6899999999996,770,0
